studyName,Island,Colony,Site Number,Nest Number,Egg 1 Lay Date,Egg 2 Lay Date,Egg 1 Loss Date,Egg 2 Loss Date,Chick 1 Hatch Date,Chick 2 Hatch Date,Chick 1 Loss Date,Chick 2 Loss Date,Chick 1 Creche Date,Chick 2 Creche Date,Notes
PAL9495,HUM,2,9,4,47,50,0,0,84,89,0,97,104,0,NULL
PAL9495,HUM,2,9,5,44,47,0,0,81,82,0,105,104,0,NULL
PAL9495,HUM,2,10,1,41,44,0,0,78,79,0,0,104,104,NULL
PAL9495,HUM,2,10,2,47,50,0,0,84,85,0,0,104,104,NULL
PAL9495,HUM,2,10,3,42,45,0,0,79,79,0,0,104,104,NULL
PAL9495,HUM,2,10,4,41,44,0,0,78,79,0,0,104,104,NULL
PAL9495,HUM,2,10,5,44,0,0,0,81,0,0,0,104,0,NULL
PAL9495,HUM,2.1,1,1,46,49,0,999,83,0,0,0,105,0,NULL
PAL9495,HUM,2.1,1,2,43,46,0,0,80,81,0,0,105,105,NULL
PAL9495,HUM,2.1,1,3,42,45,0,0,79,80,0,0,105,105,NULL
PAL9495,HUM,2.1,1,4,42,45,0,0,79,80,0,0,105,105,NULL
PAL9495,HUM,2.1,1,5,45,48,0,0,82,82,0,83,105,0,NULL
PAL9495,HUM,3,1,1,42,45,0,88,82,0,0,0,105,0,NULL
PAL9495,HUM,3,1,2,47,50,0,0,84,85,0,0,105,105,NULL
PAL9495,HUM,3,1,3,47,50,0,0,84,84,0,0,105,105,NULL
PAL9495,HUM,3,1,4,48,51,0,0,85,85,0,0,105,105,NULL
PAL9495,HUM,3,1,5,42,45,0,0,79,80,0,0,105,105,NULL
PAL9495,HUM,3,2,1,45,48,0,0,82,83,0,0,105,105,NULL
PAL9495,HUM,3,2,2,43,46,0,0,80,81,90,90,0,0,NULL
PAL9495,HUM,3,2,3,48,51,0,0,84,86,0,0,105,105,NULL
PAL9495,HUM,3,2,4,45,48,0,0,82,84,0,0,105,105,NULL
PAL9495,HUM,3,2,5,45,48,0,0,82,84,0,0,105,105,NULL
PAL9495,HUM,3,3,1,61,0,999,0,0,0,0,0,0,0,NULL
PAL9495,HUM,3,3,2,43,46,0,0,80,81,0,0,105,105,NULL
PAL9495,HUM,3,3,3,43,46,0,0,80,81,0,0,105,105,NULL
PAL9495,HUM,3,3,4,42,45,0,0,79,81,0,0,105,105,NULL
PAL9495,HUM,3,3,5,46,49,0,0,83,84,0,0,105,105,NULL
PAL9495,HUM,3,4,1,47,50,0,0,84,85,0,97,105,0,NULL
PAL9495,HUM,3,4,2,48,51,0,0,85,87,0,0,105,105,NULL
PAL9495,HUM,3,4,3,47,50,0,999,84,0,0,0,105,0,NULL
PAL9495,HUM,3,4,4,48,51,0,0,85,87,0,0,105,105,NULL
PAL9495,HUM,3,4,5,45,48,0,0,82,84,0,0,105,105,NULL
PAL9495,HUM,4,1,1,45,48,0,999,82,0,0,0,106,0,NULL
PAL9495,HUM,4,1,2,45,48,0,0,81,82,0,0,106,106,NULL
PAL9495,HUM,4,1,3,42,45,0,0,79,80,0,0,106,106,NULL
PAL9495,HUM,4,1,4,46,49,0,999,83,0,0,0,106,0,NULL
PAL9495,HUM,4,1,5,48,51,0,0,83,84,0,0,106,106,NULL
PAL9495,HUM,4,2,1,50,0,0,0,87,0,0,0,106,0,NULL
PAL9495,HUM,4,2,2,50,53,0,0,87,88,0,0,106,106,NULL
PAL9495,HUM,4,2,3,47,50,0,0,84,85,0,0,106,106,NULL
PAL9495,HUM,4,2,4,51,54,0,0,87,87,0,95,106,0,NULL
PAL9495,HUM,4,2,5,47,50,0,0,84,85,0,0,106,106,NULL
PAL9495,HUM,5,1,1,43,46,0,0,79,81,0,88,104,0,NULL
PAL9495,HUM,5,1,2,46,49,0,0,83,84,0,0,104,104,NULL
PAL9495,HUM,5,1,3,43,46,0,0,80,81,0,97,104,0,NULL
PAL9495,HUM,5,1,4,45,48,0,0,82,84,0,0,104,104,NULL
PAL9495,HUM,5,1,5,44,47,0,0,79,80,0,0,104,104,NULL
PAL9495,HUM,5,2,1,47,50,0,79,85,0,92,0,0,0,NULL
PAL9495,HUM,5,2,2,46,49,69,69,0,0,0,0,0,0,NULL
PAL9495,HUM,5,2,3,44,47,53,60,0,0,0,0,0,0,NULL
PAL9495,HUM,5,2,4,47,50,0,0,84,85,0,0,104,104,NULL
PAL9495,HUM,5,2,5,45,48,0,0,82,84,0,0,104,104,NULL
PAL9495,HUM,5,3,1,48,51,0,79,83,0,0,0,104,0,NULL
PAL9495,HUM,5,3,2,45,48,0,0,82,84,0,94,104,0,NULL
PAL9495,HUM,5,3,3,51,54,0,0,87,87,0,0,104,104,NULL
PAL9495,HUM,5,3,4,48,51,0,0,85,86,0,0,104,104,NULL
PAL9495,HUM,5,3,5,47,50,0,0,84,85,0,0,104,104,NULL
PAL9596,HUM,2,0,1,42,45,0,0,79,80,0,0,102,102,NULL
PAL9596,HUM,2,0,2,45,48,0,0,82,83,0,0,102,102,NULL
PAL9596,HUM,2,0,3,45,48,0,0,82,83,0,95,102,0,NULL
PAL9596,HUM,2,0,4,41,44,0,0,77,78,0,0,102,102,NULL
PAL9596,HUM,2,0,5,44,47,0,0,81,82,0,0,102,102,NULL
PAL9596,HUM,2,1,1,41,0,999,0,0,0,0,0,0,0,NULL
PAL9596,HUM,2,1,2,41,44,0,0,77,78,0,0,105,105,NULL
PAL9596,HUM,2,1,3,42,45,0,999,87,0,0,0,105,0,NULL
PAL9596,HUM,2,1,4,41,44,0,0,77,78,0,0,105,105,NULL
PAL9596,HUM,2,1,5,44,47,76,87,0,0,0,0,0,0,NULL
PAL9596,HUM,2,2,1,41,44,98,98,0,0,0,0,0,0,NULL
PAL9596,HUM,2,2,2,40,45,0,0,76,77,0,0,105,105,NULL
PAL9596,HUM,2,2,3,45,0,0,0,87,0,0,0,105,0,3rd EGG
PAL9596,HUM,2,2,3,41,44,0,42,87,0,0,0,105,0,3 EGG CLUTCH
PAL9596,HUM,2,2,4,39,42,0,0,72,73,0,0,105,105,NULL
PAL9596,HUM,2,2,5,46,49,0,0,87,87,0,0,105,105,NULL
PAL9596,HUM,2,3,1,40,43,0,86,76,0,0,0,103,0,NULL
PAL9596,HUM,2,3,2,39,42,0,41,76,0,0,0,103,0,3 EGG CLUTCH
PAL9596,HUM,2,3,2,46,0,0,0,75,0,0,0,103,0,3rd EGG
PAL9596,HUM,2,3,3,40,43,0,0,77,77,0,0,103,103,NULL
PAL9596,HUM,2,3,4,42,45,0,0,78,79,0,0,103,103,NULL
PAL9596,HUM,2,3,5,41,44,999,999,0,0,0,0,0,0,NULL
PAL9596,HUM,2,4,1,40,44,0,0,75,76,0,0,99,99,NULL
PAL9596,HUM,2,4,2,42,47,0,0,78,78,0,0,103,103,NULL
PAL9596,HUM,2,4,3,41,44,0,0,76,76,0,0,103,103,NULL
PAL9596,HUM,2,4,4,41,47,0,0,77,78,0,0,103,103,NULL
PAL9596,HUM,2,4,5,39,42,0,0,75,75,0,0,99,99,NULL
PAL9596,HUM,2,5,1,38,41,0,0,73,75,0,0,105,105,NULL
PAL9596,HUM,2,5,2,38,41,0,0,73,74,0,0,105,105,NULL
PAL9596,HUM,2,5,3,41,44,0,0,74,75,0,0,105,105,NULL
PAL9596,HUM,2,5,4,46,0,51,0,0,0,0,0,0,0,NULL
PAL9596,HUM,2,5,5,38,41,0,0,72,73,0,0,105,105,NULL
PAL9596,HUM,2,6,1,39,42,0,0,77,78,0,0,102,102,NULL
PAL9596,HUM,2,6,2,44,47,0,999,78,0,0,0,102,0,NULL
PAL9596,HUM,2,6,3,45,48,0,999,82,0,0,0,102,0,NULL
PAL9596,HUM,2,6,4,42,45,0,0,77,78,0,0,102,102,NULL
PAL9596,HUM,2,6,5,43,46,0,0,78,79,0,0,102,102,NULL
PAL9596,HUM,2,7,1,43,46,0,0,80,81,0,0,102,102,NULL
PAL9596,HUM,2,7,2,43,46,0,0,80,81,0,100,102,0,NULL
PAL9596,HUM,2,7,3,43,46,0,0,77,78,0,0,102,102,NULL
PAL9596,HUM,2,7,4,44,47,0,0,79,80,0,0,102,102,NULL
PAL9596,HUM,2,7,5,41,44,0,0,76,76,0,0,102,102,NULL
PAL9596,HUM,2,8,1,44,47,0,0,81,82,0,89,102,0,NULL
PAL9596,HUM,2,8,2,43,46,0,0,77,78,0,100,102,0,NULL
PAL9596,HUM,2,8,3,41,44,0,0,78,79,0,0,102,102,NULL
PAL9596,HUM,2,8,4,43,46,0,0,78,79,0,0,102,102,NULL
PAL9596,HUM,2,8,5,44,47,0,0,81,82,0,0,102,102,NULL
PAL9596,HUM,2,9,1,41,44,0,0,78,79,0,0,102,102,NULL
PAL9596,HUM,2,9,2,41,44,0,0,78,79,0,0,102,102,NULL
PAL9596,HUM,2,9,3,45,48,0,0,82,83,0,94,102,0,NULL
PAL9596,HUM,2,9,4,47,50,0,0,84,85,0,99,102,0,NULL
PAL9596,HUM,2,9,5,38,41,0,0,75,75,0,0,102,102,NULL
PAL9596,HUM,2.2,1,1,42,45,0,87,79,0,0,0,105,0,NULL
PAL9596,HUM,2.2,1,2,47,51,0,0,84,84,0,0,105,105,NULL
PAL9596,HUM,2.2,1,3,44,0,46,0,0,0,0,0,0,0,NULL
PAL9596,HUM,2.2,1,4,47,51,0,89,84,0,0,0,105,0,NULL
PAL9596,HUM,2.2,1,5,46,49,0,0,83,83,0,0,105,105,NULL
PAL9596,HUM,3,1,1,42,45,0,87,78,0,0,0,105,0,NULL
PAL9596,HUM,3,1,2,41,42,0,0,72,73,0,0,103,103,NULL
PAL9596,HUM,3,1,3,44,47,0,0,81,82,0,0,103,103,NULL
PAL9596,HUM,3,1,4,47,50,0,0,84,85,0,0,103,103,NULL
PAL9596,HUM,3,1,5,41,44,0,0,76,77,0,0,105,105,NULL
PAL9596,HUM,3,2,1,44,47,0,0,81,82,0,0,105,105,NULL
PAL9596,HUM,3,2,2,44,47,0,0,81,82,0,0,105,105,NULL
PAL9596,HUM,3,2,3,40,43,0,0,77,78,0,0,105,105,NULL
PAL9596,HUM,3,2,4,50,0,0,0,98,0,0,0,105,0,NULL
PAL9596,HUM,3,2,5,42,45,0,0,77,78,0,0,102,102,NULL
PAL9596,HUM,3,3,1,50,53,0,0,87,87,0,96,102,0,NULL
PAL9596,HUM,3,3,2,43,46,0,0,80,81,0,0,102,102,NULL
PAL9596,HUM,3,3,3,50,53,0,0,87,87,0,0,102,102,NULL
PAL9596,HUM,3,3,4,41,44,0,0,78,79,0,96,102,0,NULL
PAL9596,HUM,3,3,5,50,53,0,0,87,87,0,0,102,102,NULL
PAL9596,HUM,3,4,1,44,47,0,0,75,76,0,0,102,102,NULL
PAL9596,HUM,3,4,2,41,44,0,0,78,78,0,0,102,102,NULL
PAL9596,HUM,3,4,3,42,47,0,0,77,77,0,0,102,102,NULL
PAL9596,HUM,3,4,4,47,47,0,0,76,77,0,87,102,0,NULL
PAL9596,HUM,3,4,5,50,53,0,0,87,87,0,0,102,102,NULL
PAL9596,HUM,4,1,1,45,48,0,0,82,83,0,100,102,0,NULL
PAL9596,HUM,4,1,2,41,44,0,0,77,78,0,0,102,102,NULL
PAL9596,HUM,4,1,3,44,47,0,0,78,79,0,0,102,102,NULL
PAL9596,HUM,4,1,4,41,44,0,0,74,76,0,0,102,102,NULL
PAL9596,HUM,4,1,5,45,48,0,0,82,83,0,0,102,102,NULL
PAL9596,HUM,4,2,1,47,50,0,0,84,85,0,0,102,102,NULL
PAL9596,HUM,4,2,2,45,48,0,0,82,83,0,0,102,102,NULL
PAL9596,HUM,4,2,3,42,45,0,999,79,0,0,0,102,0,NULL
PAL9596,HUM,4,2,4,42,45,0,0,76,77,0,0,102,102,NULL
PAL9596,HUM,4,2,5,43,46,0,0,80,81,0,0,102,102,NULL
PAL9596,HUM,5,1,1,46,49,0,999,83,0,0,0,102,0,NULL
PAL9596,HUM,5,1,2,45,48,0,999,82,0,0,0,102,0,NULL
PAL9596,HUM,5,1,3,43,46,0,999,80,0,0,0,102,0,NULL
PAL9596,HUM,5,1,4,45,48,0,999,78,0,0,0,102,0,NULL
PAL9596,HUM,5,1,5,41,44,0,0,74,75,0,97,102,0,NULL
PAL9596,HUM,5,2,1,46,49,0,0,83,84,0,0,102,102,NULL
PAL9596,HUM,5,2,2,47,50,0,999,84,0,0,0,102,0,NULL
PAL9596,HUM,5,2,3,50,53,0,0,87,87,0,0,102,102,NULL
PAL9596,HUM,5,2,4,39,42,0,999,77,0,0,0,102,0,NULL
PAL9596,HUM,5,2,5,42,45,0,0,79,80,0,0,102,102,NULL
PAL9596,HUM,5,3,1,39,42,0,0,76,77,0,0,102,102,NULL
PAL9596,HUM,5,3,2,45,48,0,0,82,83,0,100,102,0,NULL
PAL9596,HUM,5,3,3,40,43,0,0,77,78,0,0,102,102,NULL
PAL9596,HUM,5,3,4,41,44,0,0,77,77,0,0,102,102,NULL
PAL9596,HUM,5,3,5,43,46,0,0,77,79,0,0,102,102,NULL
PAL9697,HUM,1.1,4,1,47,53,54,54,0,0,0,0,0,0,NULL
PAL9697,HUM,1.1,4,2,0,0,0,0,0,0,0,0,0,0,NULL
PAL9697,HUM,1.1,4,3,0,0,0,0,0,0,0,0,0,0,NULL
PAL9697,HUM,1.1,4,4,48,0,53,0,0,0,0,0,0,0,NULL
PAL9697,HUM,1.1,4,5,0,0,0,0,0,0,0,0,0,0,NULL
PAL9697,HUM,1.2,1,1,47,47,53,53,0,0,0,0,0,0,NULL
PAL9697,HUM,1.2,1,2,41,47,63,63,0,0,0,0,0,0,NULL
PAL9697,HUM,1.2,1,3,47,48,75,75,0,0,0,0,0,0,NULL
PAL9697,HUM,1.2,1,4,48,58,63,63,0,0,0,0,0,0,NULL
PAL9697,HUM,1.2,1,5,41,47,70,70,0,0,0,0,0,0,NULL
PAL9697,HUM,1.3,3,1,47,53,65,65,0,0,0,0,0,0,NULL
PAL9697,HUM,1.3,3,2,47,0,80,0,0,0,0,0,0,0,NULL
PAL9697,HUM,1.3,3,3,47,53,0,0,80,85,91,91,0,0,NULL
PAL9697,HUM,1.3,3,4,48,0,58,0,0,0,0,0,0,0,NULL
PAL9697,HUM,2,1,1,42,45,0,0,79,79,0,91,110,0,NULL
PAL9697,HUM,2,1,2,38,41,0,0,75,77,0,0,110,110,NULL
PAL9697,HUM,2,1,3,44,47,0,70,79,0,0,0,110,0,NULL
PAL9697,HUM,2,1,4,41,44,0,70,76,0,0,0,110,0,NULL
PAL9697,HUM,2,1,5,40,43,0,999,77,0,0,0,110,0,NULL
PAL9697,HUM,2,2,1,45,48,0,0,82,84,0,0,109,109,NULL
PAL9697,HUM,2,2,2,40,43,0,0,77,78,0,0,109,109,NULL
PAL9697,HUM,2,2,3,44,47,999,999,0,0,0,0,0,0,NULL
PAL9697,HUM,2,2,4,45,48,0,0,77,79,0,0,109,109,NULL
PAL9697,HUM,2,2,5,44,45,0,0,79,79,0,0,109,109,NULL
PAL9697,HUM,2,3,1,44,47,0,0,79,80,0,0,109,109,NULL
PAL9697,HUM,2,3,2,39,42,85,85,0,0,0,0,0,0,NULL
PAL9697,HUM,2,3,3,41,44,0,0,75,75,0,0,109,109,NULL
PAL9697,HUM,2,3,4,43,46,0,0,80,81,0,0,109,109,NULL
PAL9697,HUM,2,3,5,45,48,0,999,81,0,0,0,109,0,NULL
PAL9697,HUM,2,4,1,48,51,66,66,0,0,0,0,0,0,NULL
PAL9697,HUM,2,4,2,41,44,60,60,0,0,0,0,0,0,NULL
PAL9697,HUM,2,4,3,44,47,70,70,0,0,0,0,0,0,NULL
PAL9697,HUM,2,4,4,45,48,0,75,80,0,80,0,0,0,NULL
PAL9697,HUM,2,4,5,45,48,0,999,81,0,0,0,109,0,NULL
PAL9697,HUM,2,5,1,43,46,0,0,80,81,0,0,109,109,NULL
PAL9697,HUM,2,5,2,36,39,0,0,73,73,0,0,109,109,NULL
PAL9697,HUM,2,5,3,43,46,0,0,80,80,0,0,109,109,NULL
PAL9697,HUM,2,5,4,36,39,0,999,73,0,0,0,109,0,NULL
PAL9697,HUM,2,5,5,40,43,0,0,77,78,0,0,109,109,NULL
PAL9697,HUM,2,6,1,44,46,0,0,79,81,0,0,110,110,NULL
PAL9697,HUM,2,6,2,36,39,0,0,73,74,0,0,110,110,NULL
PAL9697,HUM,2,6,3,42,46,0,999,79,0,0,0,110,0,NULL
PAL9697,HUM,2,6,4,0,0,0,0,0,0,0,0,0,0,NULL
PAL9697,HUM,2,6,5,39,42,0,0,76,77,0,0,110,110,NULL
PAL9697,HUM,2,7,1,41,44,0,70,76,0,0,0,110,0,NULL
PAL9697,HUM,2,7,2,43,46,0,0,79,79,0,0,110,110,NULL
PAL9697,HUM,2,7,3,46,50,0,0,79,82,0,0,110,110,NULL
PAL9697,HUM,2,7,4,46,48,0,0,79,81,0,0,110,110,NULL
PAL9697,HUM,2,7,5,43,48,74,74,0,0,0,0,0,0,NULL
PAL9697,HUM,2,8,1,43,45,0,0,78,78,0,0,110,110,NULL
PAL9697,HUM,2,8,2,43,46,0,0,75,76,0,0,110,110,NULL
PAL9697,HUM,2,8,3,44,48,0,0,80,81,0,0,110,110,NULL
PAL9697,HUM,2,8,4,45,48,0,0,79,80,0,0,110,110,NULL
PAL9697,HUM,2,8,5,43,44,0,0,78,79,0,0,110,110,NULL
PAL9697,HUM,2,9,1,43,44,50,50,0,0,0,0,0,0,NULL
PAL9697,HUM,2,9,2,48,50,0,0,81,84,0,0,110,110,NULL
PAL9697,HUM,2,9,3,44,47,0,0,76,77,0,0,110,110,NULL
PAL9697,HUM,2,9,4,44,47,0,0,82,84,0,0,110,110,NULL
PAL9697,HUM,2,9,5,41,43,0,0,84,84,0,0,110,110,NULL
PAL9697,HUM,2,10,1,41,44,0,0,77,80,0,0,110,110,NULL
PAL9697,HUM,2,10,2,44,48,0,0,79,80,0,0,110,110,NULL
PAL9697,HUM,2,10,3,44,46,0,85,82,0,0,0,110,0,NULL
PAL9697,HUM,2,10,4,44,47,0,0,80,81,0,0,110,110,NULL
PAL9697,HUM,2,10,5,43,48,0,77,79,0,0,0,110,0,NULL
PAL9697,HUM,2,11,1,41,47,0,0,77,77,0,0,113,113,NULL
PAL9697,HUM,2,11,2,51,51,0,0,82,82,0,0,113,113,NULL
PAL9697,HUM,2,11,3,47,47,0,0,77,82,0,0,113,113,NULL
PAL9697,HUM,2,11,4,47,47,0,0,82,82,0,0,113,113,NULL
PAL9697,HUM,2,11,5,47,51,0,0,82,82,0,0,113,113,NULL
PAL9697,HUM,2,12,1,45,47,60,60,0,0,0,0,0,0,NULL
PAL9697,HUM,2,12,2,45,45,74,74,0,0,0,0,0,0,NULL
PAL9697,HUM,2,12,3,45,50,0,0,81,86,0,92,107,0,NULL
PAL9697,HUM,2,12,4,45,45,76,76,0,0,0,0,0,0,NULL
PAL9697,HUM,2,12,5,45,46,0,0,81,81,0,0,107,107,NULL
PAL9697,HUM,2,13,1,47,51,0,0,84,84,0,0,115,115,NULL
PAL9697,HUM,2,13,2,47,51,0,0,84,84,0,0,115,115,NULL
PAL9697,HUM,2,13,3,41,47,78,78,0,0,0,0,0,0,NULL
PAL9697,HUM,2,13,4,41,0,0,0,78,0,0,0,115,0,NULL
PAL9697,HUM,2,13,5,47,47,0,999,84,0,0,0,115,0,NULL
PAL9697,HUM,2,14,1,47,47,0,0,80,80,0,0,111,111,NULL
PAL9697,HUM,2,14,2,47,47,0,0,80,80,0,0,111,111,NULL
PAL9697,HUM,2,14,3,41,47,0,0,80,80,0,0,111,111,NULL
PAL9697,HUM,2,14,4,47,53,0,0,80,85,0,0,111,111,NULL
PAL9697,HUM,2,14,5,41,47,0,0,80,80,0,0,111,111,NULL
PAL9697,HUM,2,15,1,41,48,0,87,76,0,0,0,112,0,NULL
PAL9697,HUM,2,15,2,48,48,0,0,81,81,0,0,112,112,NULL
PAL9697,HUM,2,15,3,41,48,0,0,76,76,87,87,0,0,NULL
PAL9697,HUM,2,15,4,41,48,0,0,81,81,0,0,112,112,NULL
PAL9697,HUM,2,15,5,48,50,0,0,81,87,0,0,112,112,NULL
PAL9697,HUM,2.1,2,1,47,51,0,0,85,85,0,0,110,110,NULL
PAL9697,HUM,2.1,2,2,47,47,0,0,78,85,0,0,110,110,NULL
PAL9697,HUM,2.1,2,3,47,47,0,0,78,78,0,95,110,0,NULL
PAL9697,HUM,2.1,2,4,51,51,0,0,85,85,0,0,110,110,NULL
PAL9697,HUM,2.1,2,5,41,47,0,0,78,78,0,0,110,110,NULL
PAL9697,HUM,2.1,3,1,41,48,0,0,77,77,0,0,113,113,NULL
PAL9697,HUM,2.1,3,2,41,48,0,0,77,77,0,0,113,113,NULL
PAL9697,HUM,2.1,3,3,48,48,0,0,82,82,0,0,113,113,NULL
PAL9697,HUM,2.1,3,4,48,48,0,0,82,82,0,0,113,113,NULL
PAL9697,HUM,2.1,3,5,41,48,77,77,0,0,0,0,0,0,NULL
PAL9697,HUM,2.2,1,1,45,48,0,999,81,0,0,0,109,0,NULL
PAL9697,HUM,2.2,1,2,45,48,0,0,81,82,0,104,109,0,NULL
PAL9697,HUM,2.2,1,3,41,44,0,0,77,78,0,0,109,109,NULL
PAL9697,HUM,2.2,1,4,48,51,0,0,84,84,0,0,109,109,NULL
PAL9697,HUM,2.2,1,5,48,51,0,0,84,84,0,91,109,0,NULL
PAL9697,HUM,2.2,2,1,48,51,0,0,85,85,0,0,111,111,NULL
PAL9697,HUM,2.2,2,2,47,47,0,0,75,81,0,0,111,111,NULL
PAL9697,HUM,2.2,2,3,47,51,0,0,85,85,0,0,111,111,NULL
PAL9697,HUM,2.2,2,4,47,47,0,0,81,81,0,0,111,111,NULL
PAL9697,HUM,2.2,2,5,47,47,0,0,81,81,0,0,111,111,NULL
PAL9697,HUM,3,1,1,44,47,0,0,79,81,0,0,109,109,NULL
PAL9697,HUM,3,1,2,42,45,0,0,76,78,0,0,109,109,NULL
PAL9697,HUM,3,1,3,51,51,0,0,80,81,0,0,109,109,RELAY
PAL9697,HUM,3,1,3,44,0,45,0,0,0,0,0,0,0,RELAY 2E
PAL9697,HUM,3,1,4,41,44,0,0,75,76,0,104,109,0,NULL
PAL9697,HUM,3,1,5,46,49,0,70,84,0,0,0,109,0,NULL
PAL9697,HUM,3,2,1,43,46,0,0,80,81,0,0,109,109,NULL
PAL9697,HUM,3,2,2,44,47,0,0,79,80,0,0,109,109,NULL
PAL9697,HUM,3,2,3,44,47,0,0,81,84,0,91,109,0,NULL
PAL9697,HUM,3,2,4,45,48,0,0,82,84,0,0,109,109,NULL
PAL9697,HUM,3,2,5,48,51,0,0,84,84,0,0,109,109,NULL
PAL9697,HUM,3,3,1,38,41,0,0,75,75,0,0,106,106,NULL
PAL9697,HUM,3,3,2,47,50,0,0,84,84,0,0,106,106,NULL
PAL9697,HUM,3,3,3,43,0,45,0,0,0,0,0,0,0,NULL
PAL9697,HUM,3,3,4,41,44,0,0,78,78,0,102,109,0,NULL
PAL9697,HUM,3,3,5,44,47,0,0,78,78,0,0,109,109,NULL
PAL9697,HUM,3,4,1,42,45,0,0,79,80,0,0,109,109,NULL
PAL9697,HUM,3,4,2,45,45,0,0,84,85,0,0,109,109,RELAY
PAL9697,HUM,3,4,2,43,0,45,0,0,0,0,0,0,0,RELAY 2E
PAL9697,HUM,3,4,3,43,46,0,45,90,0,0,0,109,0,NULL
PAL9697,HUM,3,4,4,41,44,0,71,78,0,0,0,109,0,NULL
PAL9697,HUM,3,4,5,41,44,0,0,75,78,0,0,109,109,NULL
PAL9697,HUM,3,5,1,47,47,0,0,78,84,0,0,115,115,NULL
PAL9697,HUM,3,5,2,47,47,0,0,84,84,0,0,115,115,NULL
PAL9697,HUM,3,5,3,47,47,0,0,78,78,0,0,115,115,NULL
PAL9697,HUM,3,5,4,41,41,0,0,78,78,84,89,0,0,NULL
PAL9697,HUM,3,5,5,47,51,0,0,84,84,0,0,115,115,NULL
PAL9697,HUM,3,6,1,47,47,63,63,0,0,0,0,0,0,NULL
PAL9697,HUM,3,6,2,41,47,63,63,0,0,0,0,0,0,NULL
PAL9697,HUM,3,6,3,47,53,63,63,0,0,0,0,0,0,NULL
PAL9697,HUM,3,6,4,47,47,0,0,85,85,0,96,116,0,NULL
PAL9697,HUM,3,6,5,41,47,0,0,75,75,0,0,116,116,NULL
PAL9697,HUM,3,7,1,47,47,0,0,80,80,0,0,112,112,NULL
PAL9697,HUM,3,7,2,50,53,0,0,85,85,0,0,112,112,NULL
PAL9697,HUM,3,7,3,47,50,0,0,85,85,0,0,112,112,NULL
PAL9697,HUM,3,7,4,47,47,0,0,80,80,0,0,112,112,NULL
PAL9697,HUM,3,7,5,47,50,0,0,85,85,0,0,112,112,NULL
PAL9697,HUM,3,8,1,41,0,0,0,77,0,0,0,113,0,NULL
PAL9697,HUM,3,8,2,47,47,0,999,82,0,0,0,113,0,NULL
PAL9697,HUM,3,8,3,41,41,0,0,77,77,0,0,113,113,NULL
PAL9697,HUM,3,8,4,47,51,0,0,82,82,0,0,113,113,NULL
PAL9697,HUM,3,8,5,47,47,999,999,0,0,0,0,0,0,NULL
PAL9697,HUM,3.1,2,1,47,47,77,77,0,0,0,0,0,0,NULL
PAL9697,HUM,3.1,2,1,50,54,0,0,85,85,0,92,112,0,NULL
PAL9697,HUM,3.1,2,2,0,0,0,0,0,0,0,0,0,0,NULL
PAL9697,HUM,3.1,2,2,47,50,70,70,0,0,0,0,0,0,NULL
PAL9697,HUM,3.1,2,3,47,47,82,999,0,0,0,0,0,0,NULL
PAL9697,HUM,3.1,2,3,47,50,0,0,82,82,0,92,112,0,NULL
PAL9697,HUM,3.1,2,4,54,54,0,82,92,0,0,0,112,0,NULL
PAL9697,HUM,3.1,2,4,48,53,0,0,85,85,0,0,116,116,NULL
PAL9697,HUM,3.1,2,5,48,53,0,62,85,0,0,0,116,0,NULL
PAL9697,HUM,3.1,2,5,47,0,62,0,0,0,0,0,0,0,NULL
PAL9697,HUM,4,1,1,41,44,0,46,77,0,0,0,110,0,NULL
PAL9697,HUM,4,1,2,48,51,0,0,82,84,0,0,110,110,NULL
PAL9697,HUM,4,1,3,41,45,0,0,79,79,0,0,110,110,NULL
PAL9697,HUM,4,1,4,43,44,0,70,81,0,0,0,110,0,NULL
PAL9697,HUM,4,1,5,41,46,80,80,0,0,0,0,0,0,NULL
PAL9697,HUM,4,2,1,45,48,0,87,79,0,0,0,110,0,NULL
PAL9697,HUM,4,2,2,45,50,0,0,81,84,0,0,110,110,NULL
PAL9697,HUM,4,2,3,41,45,0,0,75,77,0,0,110,110,NULL
PAL9697,HUM,4,2,4,44,46,48,53,0,0,0,0,0,0,NULL
PAL9697,HUM,4,2,5,43,48,0,0,80,82,0,0,110,110,NULL
PAL9697,HUM,4,3,1,51,56,0,0,82,87,0,0,115,115,NULL
PAL9697,HUM,4,3,2,47,51,0,0,82,82,0,0,115,115,NULL
PAL9697,HUM,4,3,3,47,51,0,0,82,87,0,0,115,115,NULL
PAL9697,HUM,4,3,4,41,47,0,0,82,82,0,0,115,115,NULL
PAL9697,HUM,4,3,5,41,47,0,0,87,87,0,0,115,115,NULL
PAL9697,HUM,4,4,1,47,50,0,0,85,85,0,0,112,112,NULL
PAL9697,HUM,4,4,2,50,50,0,0,85,85,0,0,112,112,NULL
PAL9697,HUM,4,4,3,47,47,0,85,76,0,0,0,112,0,NULL
PAL9697,HUM,4,4,4,47,47,0,0,76,76,0,0,112,112,NULL
PAL9697,HUM,4,4,5,41,47,0,0,76,76,0,0,112,112,NULL
PAL9697,HUM,4,5,1,47,51,0,0,84,89,0,0,113,113,NULL
PAL9697,HUM,4,5,2,51,51,0,0,84,89,0,0,113,113,NULL
